data_source,route_id,origin_city,destination_city,weekly_train,desserte_type
France,FR:Line::8B910C1D-6DCC-4674-B2F7-C5274FDC64D4:,Nancy,Lunéville,3,Sous-desservi
France,FR:Line::8B910C1D-6DCC-4674-B2F7-C5274FDC64D4:,Nancy,Lunéville,11,Desserte Normale
France,FR:Line::8B910C1D-6DCC-4674-B2F7-C5274FDC64D4:,Nancy,Lunéville,18,Desserte Normale
France,FR:Line::8BD51CD7-7DB5-4286-BF29-BAB43FBAB43F:,Nevers,Luzy,5,Sous-desservi
France,FR:Line::8C1C1A08-8854-4535-A188-D047BD6F341C:,Bourges,Commentry,6,Sous-desservi
France,FR:Line::8CDAD95F-5C01-47A6-BC11-859D3DE040DF:,Nantes,Le Croisic,6,Sous-desservi
France,FR:Line::8CDAD95F-5C01-47A6-BC11-859D3DE040DF:,Nantes,Le Croisic,1,Sous-desservi
France,FR:Line::8CDAD95F-5C01-47A6-BC11-859D3DE040DF:,Nantes,Le Croisic,2,Sous-desservi
France,FR:Line::8CDAD95F-5C01-47A6-BC11-859D3DE040DF:,Nantes,Le Croisic,1,Sous-desservi
France,FR:Line::8CDAD95F-5C01-47A6-BC11-859D3DE040DF:,Nantes,Le Croisic,4,Sous-desservi
France,FR:Line::8CDAD95F-5C01-47A6-BC11-859D3DE040DF:,Nantes,Le Croisic,29,Desserte Normale
France,FR:Line::8D10DD09-16EC-4CD4-95AA-86221A3B1AD3:,Longwy,Luxembourg,12,Desserte Normale
France,FR:Line::8D10DD09-16EC-4CD4-95AA-86221A3B1AD3:,Longwy,Luxembourg,36,Desserte Normale
France,FR:Line::8E9E1A26-30D4-49B7-8B37-D439E17FFC20:,Tours,Lyon,1,Sous-desservi
France,FR:Line::8E9E1A26-30D4-49B7-8B37-D439E17FFC20:,Tours,Lyon,1,Sous-desservi
France,FR:Line::8E9E1A26-30D4-49B7-8B37-D439E17FFC20:,Tours,Lyon,1,Sous-desservi
France,FR:Line::8E9E1A26-30D4-49B7-8B37-D439E17FFC20:,Tours,Lyon,2,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,8,Desserte Normale
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,2,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,14,Desserte Normale
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,1,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,3,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,14,Desserte Normale
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,5,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,9,Desserte Normale
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,1,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,7,Desserte Normale
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,1,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,3,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,1,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,10,Desserte Normale
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,41,Desserte Normale
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,25,Desserte Normale
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,3,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,5,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,1,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,1,Sous-desservi
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,25,Desserte Normale
France,FR:Line::8EDA0FF6-311A-4C83-8C18-63D890856B43:,Paris,Languedoc Roussillon TGV,31,Desserte Normale
France,FR:Line::8a1bc223-73e7-4815-a5f4-7f15db60625a:,Amiens,Arras,9,Desserte Normale
France,FR:Line::8a1bc223-73e7-4815-a5f4-7f15db60625a:,Amiens,Arras,20,Desserte Normale
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,1,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,1,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,2,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,9,Desserte Normale
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,5,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,7,Desserte Normale
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,1,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,1,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,1,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,1,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,2,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,3,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,5,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,3,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,2,Sous-desservi
France,FR:Line::8ba8a419-03e7-45ba-aef8-33b50dc5179b:,Nantes,Lyon,6,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,3,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,6,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,3,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,10,Desserte Normale
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,4,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,1,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,1,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,9,Desserte Normale
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,3,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,12,Desserte Normale
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,3,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,5,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,1,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,6,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,1,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,2,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,9,Desserte Normale
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,1,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,4,Sous-desservi
France,FR:Line::8c3b6920-35c9-4b67-b79d-434a4226e338:,Paris,Cahors,8,Desserte Normale
France,FR:Line::8e297df3-a23b-4d5f-a7e5-b5b66f2bfb3d:,LUNEVILLE,REVIGNY,3,Sous-desservi
France,FR:Line::8e297df3-a23b-4d5f-a7e5-b5b66f2bfb3d:,LUNEVILLE,REVIGNY,3,Sous-desservi
France,FR:Line::8e297df3-a23b-4d5f-a7e5-b5b66f2bfb3d:,LUNEVILLE,REVIGNY,5,Sous-desservi
France,FR:Line::8e297df3-a23b-4d5f-a7e5-b5b66f2bfb3d:,LUNEVILLE,REVIGNY,2,Sous-desservi
France,FR:Line::8e297df3-a23b-4d5f-a7e5-b5b66f2bfb3d:,LUNEVILLE,REVIGNY,2,Sous-desservi
France,FR:Line::8e297df3-a23b-4d5f-a7e5-b5b66f2bfb3d:,LUNEVILLE,REVIGNY,1,Sous-desservi
France,FR:Line::8e297df3-a23b-4d5f-a7e5-b5b66f2bfb3d:,LUNEVILLE,REVIGNY,3,Sous-desservi
France,FR:Line::8e297df3-a23b-4d5f-a7e5-b5b66f2bfb3d:,LUNEVILLE,REVIGNY,5,Sous-desservi
France,FR:Line::8ed16083-f6af-44a8-8260-57b449cdcc9e:,CLERMONT,MENDE,6,Sous-desservi
France,FR:Line::8ed16083-f6af-44a8-8260-57b449cdcc9e:,CLERMONT,MENDE,3,Sous-desservi
France,FR:Line::8ed16083-f6af-44a8-8260-57b449cdcc9e:,CLERMONT,MENDE,6,Sous-desservi
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,2,Sous-desservi
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,3,Sous-desservi
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,5,Sous-desservi
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,18,Desserte Normale
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,26,Desserte Normale
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,4,Sous-desservi
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,5,Sous-desservi
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,2,Sous-desservi
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,38,Desserte Normale
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,32,Desserte Normale
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,13,Desserte Normale
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,1,Sous-desservi
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,13,Desserte Normale
France,FR:Line::9076088F-48FF-42F3-BABE-1AA476103702:,Toulouse Matabiau,Ax Les Thermes,30,Desserte Normale
France,FR:Line::90CD8D71-6EAE-4A77-9922-7CD0EA4F796B:,Rennes,St-Brieuc,2,Sous-desservi
France,FR:Line::90CD8D71-6EAE-4A77-9922-7CD0EA4F796B:,Rennes,St-Brieuc,2,Sous-desservi
France,FR:Line::90CD8D71-6EAE-4A77-9922-7CD0EA4F796B:,Rennes,St-Brieuc,4,Sous-desservi
France,FR:Line::90CD8D71-6EAE-4A77-9922-7CD0EA4F796B:,Rennes,St-Brieuc,45,Desserte Normale
France,FR:Line::90CD8D71-6EAE-4A77-9922-7CD0EA4F796B:,Rennes,St-Brieuc,1,Sous-desservi
France,FR:Line::9130E77B-ACA3-48B1-A215-5A91484DA332:,Marseille,Aubagne,1,Sous-desservi
France,FR:Line::9130E77B-ACA3-48B1-A215-5A91484DA332:,Marseille,Aubagne,3,Sous-desservi
France,FR:Line::9130E77B-ACA3-48B1-A215-5A91484DA332:,Marseille,Aubagne,42,Desserte Normale
France,FR:Line::915D5DDD-48DB-4134-A537-E0AEBFB320C1:,Brest,Redon (Vers Nantes),1,Sous-desservi
France,FR:Line::915D5DDD-48DB-4134-A537-E0AEBFB320C1:,Brest,Redon (Vers Nantes),3,Sous-desservi
France,FR:Line::915D5DDD-48DB-4134-A537-E0AEBFB320C1:,Brest,Redon (Vers Nantes),1,Sous-desservi
France,FR:Line::915D5DDD-48DB-4134-A537-E0AEBFB320C1:,Brest,Redon (Vers Nantes),1,Sous-desservi
France,FR:Line::915D5DDD-48DB-4134-A537-E0AEBFB320C1:,Brest,Redon (Vers Nantes),1,Sous-desservi
France,FR:Line::915D5DDD-48DB-4134-A537-E0AEBFB320C1:,Brest,Redon (Vers Nantes),1,Sous-desservi
France,FR:Line::915D5DDD-48DB-4134-A537-E0AEBFB320C1:,Brest,Redon (Vers Nantes),1,Sous-desservi
France,FR:Line::915D5DDD-48DB-4134-A537-E0AEBFB320C1:,Brest,Redon (Vers Nantes),1,Sous-desservi
France,FR:Line::915D5DDD-48DB-4134-A537-E0AEBFB320C1:,Brest,Redon (Vers Nantes),1,Sous-desservi
France,FR:Line::915ED0D0-C16D-4049-BBAD-06375D50D1A8:,Seurre,Bourg En Bresse,7,Desserte Normale
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,1,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,1,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,2,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,1,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,1,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,2,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,13,Desserte Normale
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,1,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,1,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,4,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,15,Desserte Normale
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,6,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,4,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,1,Sous-desservi
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,12,Desserte Normale
France,FR:Line::9227d255-a1c8-4de7-b810-923df421bfc7:,Bordeaux,Tarbes,8,Desserte Normale
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,41,Desserte Normale
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,40,Desserte Normale
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,15,Desserte Normale
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,1,Sous-desservi
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,38,Desserte Normale
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,28,Desserte Normale
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,5,Sous-desservi
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,9,Desserte Normale
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,28,Desserte Normale
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,71,Bien desservi
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,4,Sous-desservi
France,FR:Line::9302e13e-8434-45ce-a5bc-9fe445fd95bc:,PARIS,MULHOUSE,67,Bien desservi
France,FR:Line::93676b4d-70bb-42ae-a4ad-fade138a46c4:,REIMS,LAON,1,Sous-desservi
France,FR:Line::93676b4d-70bb-42ae-a4ad-fade138a46c4:,REIMS,LAON,11,Desserte Normale
France,FR:Line::93676b4d-70bb-42ae-a4ad-fade138a46c4:,REIMS,LAON,18,Desserte Normale
France,FR:Line::938DCE7E-3A57-443A-B771-92F6F819E7E3:,Lille Flandres,Dunkerque,2,Sous-desservi
France,FR:Line::938DCE7E-3A57-443A-B771-92F6F819E7E3:,Lille Flandres,Dunkerque,1,Sous-desservi
France,FR:Line::938DCE7E-3A57-443A-B771-92F6F819E7E3:,Lille Flandres,Dunkerque,1,Sous-desservi
France,FR:Line::938DCE7E-3A57-443A-B771-92F6F819E7E3:,Lille Flandres,Dunkerque,6,Sous-desservi
France,FR:Line::938DCE7E-3A57-443A-B771-92F6F819E7E3:,Lille Flandres,Dunkerque,2,Sous-desservi
France,FR:Line::938DCE7E-3A57-443A-B771-92F6F819E7E3:,Lille Flandres,Dunkerque,1,Sous-desservi
France,FR:Line::938DCE7E-3A57-443A-B771-92F6F819E7E3:,Lille Flandres,Dunkerque,5,Sous-desservi
France,FR:Line::938DCE7E-3A57-443A-B771-92F6F819E7E3:,Lille Flandres,Dunkerque,1,Sous-desservi
France,FR:Line::938DCE7E-3A57-443A-B771-92F6F819E7E3:,Lille Flandres,Dunkerque,28,Desserte Normale
France,FR:Line::938DCE7E-3A57-443A-B771-92F6F819E7E3:,Lille Flandres,Dunkerque,26,Desserte Normale
France,FR:Line::942664a6-ca84-4d0f-aa9a-8ccf0c1818b7:,Bayonne,Saint-Jean-Pied-de-Port,2,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,1,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,2,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,1,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,3,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,20,Desserte Normale
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,2,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,7,Desserte Normale
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,2,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,1,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,5,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,4,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,2,Sous-desservi
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,36,Desserte Normale
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,27,Desserte Normale
France,FR:Line::94da6970-1eba-4166-9d52-74771396d651:,METZ,Luxembourg,41,Desserte Normale
France,FR:Line::95C8F9DA-5F13-40B1-926F-08206EF3FC04:,Rennes,Brest,2,Sous-desservi
France,FR:Line::95C8F9DA-5F13-40B1-926F-08206EF3FC04:,Rennes,Brest,1,Sous-desservi
France,FR:Line::95C8F9DA-5F13-40B1-926F-08206EF3FC04:,Rennes,Brest,29,Desserte Normale
France,FR:Line::95C8F9DA-5F13-40B1-926F-08206EF3FC04:,Rennes,Brest,13,Desserte Normale
France,FR:Line::95C8F9DA-5F13-40B1-926F-08206EF3FC04:,Rennes,Brest,1,Sous-desservi
France,FR:Line::95C8F9DA-5F13-40B1-926F-08206EF3FC04:,Rennes,Brest,5,Sous-desservi
France,FR:Line::95C8F9DA-5F13-40B1-926F-08206EF3FC04:,Rennes,Brest,21,Desserte Normale
France,FR:Line::95C8F9DA-5F13-40B1-926F-08206EF3FC04:,Rennes,Brest,1,Sous-desservi
France,FR:Line::95D7FD74-472E-41BE-8455-BCCC03A72D17:,Chartres,Angers,1,Sous-desservi
France,FR:Line::95D7FD74-472E-41BE-8455-BCCC03A72D17:,Chartres,Angers,2,Sous-desservi
France,FR:Line::95D7FD74-472E-41BE-8455-BCCC03A72D17:,Chartres,Angers,1,Sous-desservi
France,FR:Line::95D7FD74-472E-41BE-8455-BCCC03A72D17:,Chartres,Angers,1,Sous-desservi
France,FR:Line::95D7FD74-472E-41BE-8455-BCCC03A72D17:,Chartres,Angers,6,Sous-desservi
France,FR:Line::95D7FD74-472E-41BE-8455-BCCC03A72D17:,Chartres,Angers,1,Sous-desservi
France,FR:Line::95D7FD74-472E-41BE-8455-BCCC03A72D17:,Chartres,Angers,4,Sous-desservi
France,FR:Line::95D7FD74-472E-41BE-8455-BCCC03A72D17:,Chartres,Angers,5,Sous-desservi
France,FR:Line::960d5017-915b-4c7e-b452-2fd669ba48a5:,Tours,Caen,1,Sous-desservi
France,FR:Line::9631D86D-C79E-4FF2-BE3B-F02F248CE476:,Marseille,Les Arcs,3,Sous-desservi
France,FR:Line::9631D86D-C79E-4FF2-BE3B-F02F248CE476:,Marseille,Les Arcs,4,Sous-desservi
France,FR:Line::9631D86D-C79E-4FF2-BE3B-F02F248CE476:,Marseille,Les Arcs,6,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,1,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,6,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,1,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,1,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,1,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,1,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,1,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,2,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,1,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,1,Sous-desservi
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,14,Desserte Normale
France,FR:Line::965C0279-4764-4FEA-B29B-363968EA28CE:,Calais -Ville,Amiens,19,Desserte Normale
France,FR:Line::96673798-1C18-49C7-BD1F-C60A57365567:,Dunkerque,Hazebrouck,3,Sous-desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,2,Sous-desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,1,Sous-desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,1,Sous-desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,4,Sous-desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,1,Sous-desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,39,Desserte Normale
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,23,Desserte Normale
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,3,Sous-desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,3,Sous-desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,4,Sous-desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,7,Desserte Normale
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,74,Bien desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,6,Sous-desservi
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,26,Desserte Normale
France,FR:Line::96809d68-f37d-4e68-ac3c-3c0540f4e2f2:,Les Arcs,Menton,78,Bien desservi
France,FR:Line::9684FBBE-75D8-461A-B8F4-44181F11CFBC:,Paris,Arcachon TGV,1,Sous-desservi
France,FR:Line::96E1C176-FBA0-4B52-9F21-EAA3A97DB2D2:,Dol,Dinan,1,Sous-desservi
France,FR:Line::96E1C176-FBA0-4B52-9F21-EAA3A97DB2D2:,Dol,Dinan,22,Desserte Normale
France,FR:Line::96E1C176-FBA0-4B52-9F21-EAA3A97DB2D2:,Dol,Dinan,15,Desserte Normale
France,FR:Line::96E1C176-FBA0-4B52-9F21-EAA3A97DB2D2:,Dol,Dinan,1,Sous-desservi
France,FR:Line::96E1C176-FBA0-4B52-9F21-EAA3A97DB2D2:,Dol,Dinan,3,Sous-desservi
France,FR:Line::96E1C176-FBA0-4B52-9F21-EAA3A97DB2D2:,Dol,Dinan,12,Desserte Normale
France,FR:Line::96E1C176-FBA0-4B52-9F21-EAA3A97DB2D2:,Dol,Dinan,9,Desserte Normale
France,FR:Line::96E1C176-FBA0-4B52-9F21-EAA3A97DB2D2:,Dol,Dinan,15,Desserte Normale
France,FR:Line::96ce3252-9ee0-4a23-b9e4-9e5d6d6768a4:,CHARLEVILLE,THIONVILLE,2,Sous-desservi
France,FR:Line::96ce3252-9ee0-4a23-b9e4-9e5d6d6768a4:,CHARLEVILLE,THIONVILLE,2,Sous-desservi
France,FR:Line::96ce3252-9ee0-4a23-b9e4-9e5d6d6768a4:,CHARLEVILLE,THIONVILLE,2,Sous-desservi
