route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id
"1-S45-W-j26-1","TA+c9","405.TA.1-S45-W-j26-1.8.H","1-S45-W-j26-1.8.H","Wien Hütteldorf","S 92938","0",""
"1-S45-W-j26-1","TA+c8","406.TA.1-S45-W-j26-1.8.H","1-S45-W-j26-1.8.H","Wien Hütteldorf","S 92934","0",""
"1-S45-W-j26-1","TA+c8","407.TA.1-S45-W-j26-1.8.H","1-S45-W-j26-1.8.H","Wien Hütteldorf","S 92930","0",""
"1-S45-W-j26-1","TA+c8","408.TA.1-S45-W-j26-1.8.H","1-S45-W-j26-1.8.H","Wien Hütteldorf","S 92922","0",""
"1-S45-W-j26-1","TA+c8","409.TA.1-S45-W-j26-1.8.H","1-S45-W-j26-1.8.H","Wien Hütteldorf","S 92902","0",""
"1-S45-W-j26-1","TA+0p000","41.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20605","1",""
"1-S45-W-j26-1","TA+c3","410.TA.1-S45-W-j26-1.8.H","1-S45-W-j26-1.8.H","Wien Hütteldorf","S 92900","0",""
"1-S45-W-j26-1","TA+c8","411.TA.1-S45-W-j26-1.8.H","1-S45-W-j26-1.8.H","Wien Hütteldorf","S 92906","0",""
"1-S45-W-j26-1","TA+c3","412.TA.1-S45-W-j26-1.8.H","1-S45-W-j26-1.8.H","Wien Hütteldorf","S 92970","0",""
"1-S45-W-j26-1","TA+c3","413.TA.1-S45-W-j26-1.8.H","1-S45-W-j26-1.8.H","Wien Hütteldorf","S 92710","0",""
"1-S45-W-j26-1","TA+c3","414.TA.1-S45-W-j26-1.9.H","1-S45-W-j26-1.9.H","Wien Hütteldorf","S 92909","0",""
"1-S45-W-j26-1","TA+c4","415.TA.1-S45-W-j26-1.9.H","1-S45-W-j26-1.9.H","Wien Hütteldorf","S 20707","0",""
"1-S45-W-j26-1","TA+c4","416.TA.1-S45-W-j26-1.9.H","1-S45-W-j26-1.9.H","Wien Hütteldorf","S 20802","0",""
"1-S45-W-j26-1","TA+c6","417.TA.1-S45-W-j26-1.9.H","1-S45-W-j26-1.9.H","Wien Hütteldorf","S 20800","0",""
"1-S45-W-j26-1","TA+eE","418.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 92990","0",""
"1-S45-W-j26-1","TA+0p000","419.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20656","0",""
"1-S45-W-j26-1","TA+0p000","42.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20607","1",""
"1-S45-W-j26-1","TA+c4","420.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20694","0",""
"1-S45-W-j26-1","TA+0p000","421.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20686","0",""
"1-S45-W-j26-1","TA+c4","422.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20698","0",""
"1-S45-W-j26-1","TA+c4","423.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20696","0",""
"1-S45-W-j26-1","TA+c4","424.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20692","0",""
"1-S45-W-j26-1","TA+c4","425.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20700","0",""
"1-S45-W-j26-1","TA+c4","426.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20688","0",""
"1-S45-W-j26-1","TA+c4","427.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20690","0",""
"1-S45-W-j26-1","TA+0p000","428.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20658","0",""
"1-S45-W-j26-1","TA+0p000","429.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20662","0",""
"1-S45-W-j26-1","TA+0p000","43.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20609","1",""
"1-S45-W-j26-1","TA+0p000","430.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20684","0",""
"1-S45-W-j26-1","TA+0p000","431.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20682","0",""
"1-S45-W-j26-1","TA+0p000","432.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20660","0",""
"1-S45-W-j26-1","TA+0p000","433.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20680","0",""
"1-S45-W-j26-1","TA+0p000","434.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20678","0",""
"1-S45-W-j26-1","TA+0p000","435.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20676","0",""
"1-S45-W-j26-1","TA+0p000","436.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20674","0",""
"1-S45-W-j26-1","TA+0p000","437.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20672","0",""
"1-S45-W-j26-1","TA+0p000","438.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20670","0",""
"1-S45-W-j26-1","TA+0p000","439.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20668","0",""
"1-S45-W-j26-1","TA+0p000","44.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20611","1",""
"1-S45-W-j26-1","TA+0p000","440.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20666","0",""
"1-S45-W-j26-1","TA+0p000","441.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20664","0",""
"1-S45-W-j26-1","TA+0p000","442.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20630","0",""
"1-S45-W-j26-1","TA+0p000","443.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20586","0",""
"1-S45-W-j26-1","TA+0p000","444.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20588","0",""
"1-S45-W-j26-1","TA+0p000","445.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20590","0",""
"1-S45-W-j26-1","TA+0p000","446.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20592","0",""
"1-S45-W-j26-1","TA+0p000","447.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20594","0",""
"1-S45-W-j26-1","TA+0p000","448.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20596","0",""
"1-S45-W-j26-1","TA+0p000","449.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20598","0",""
"1-S45-W-j26-1","TA+0p000","45.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20613","1",""
"1-S45-W-j26-1","TA+0p000","450.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20600","0",""
"1-S45-W-j26-1","TA+0p000","451.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20602","0",""
"1-S45-W-j26-1","TA+0p000","452.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20604","0",""
"1-S45-W-j26-1","TA+0p000","453.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20562","0",""
"1-S45-W-j26-1","TA+0p000","454.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20618","0",""
"1-S45-W-j26-1","TA+0p000","455.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20616","0",""
"1-S45-W-j26-1","TA+0p000","456.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20552","0",""
"1-S45-W-j26-1","TA+0p000","457.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20614","0",""
"1-S45-W-j26-1","TA+0p000","458.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20556","0",""
"1-S45-W-j26-1","TA+0p000","459.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20612","0",""
"1-S45-W-j26-1","TA+0p000","46.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20615","1",""
"1-S45-W-j26-1","TA+0p000","460.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20620","0",""
"1-S45-W-j26-1","TA+0p000","461.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20610","0",""
"1-S45-W-j26-1","TA+0p000","462.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20558","0",""
"1-S45-W-j26-1","TA+0p000","463.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20566","0",""
"1-S45-W-j26-1","TA+0p000","464.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20560","0",""
"1-S45-W-j26-1","TA+0p000","465.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20574","0",""
"1-S45-W-j26-1","TA+0p000","466.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20608","0",""
"1-S45-W-j26-1","TA+0p000","467.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20606","0",""
"1-S45-W-j26-1","TA+0p000","468.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20568","0",""
"1-S45-W-j26-1","TA+0p000","469.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20572","0",""
"1-S45-W-j26-1","TA+0p000","47.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20601","1",""
"1-S45-W-j26-1","TA+0p000","470.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20534","0",""
"1-S45-W-j26-1","TA+0p000","471.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20584","0",""
"1-S45-W-j26-1","TA+0p000","472.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20582","0",""
"1-S45-W-j26-1","TA+0p000","473.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20580","0",""
"1-S45-W-j26-1","TA+0p000","474.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20638","0",""
"1-S45-W-j26-1","TA+0p000","475.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20636","0",""
"1-S45-W-j26-1","TA+0p000","476.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20542","0",""
"1-S45-W-j26-1","TA+0p000","477.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20544","0",""
"1-S45-W-j26-1","TA+0p000","478.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20632","0",""
"1-S45-W-j26-1","TA+0p000","479.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20628","0",""
"1-S45-W-j26-1","TA+0p000","48.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20619","1",""
"1-S45-W-j26-1","TA+0p000","480.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20546","0",""
"1-S45-W-j26-1","TA+0p000","481.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20626","0",""
"1-S45-W-j26-1","TA+0p000","482.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20624","0",""
"1-S45-W-j26-1","TA+0p000","483.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20634","0",""
"1-S45-W-j26-1","TA+0p000","484.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20576","0",""
"1-S45-W-j26-1","TA+0p000","485.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20540","0",""
"1-S45-W-j26-1","TA+0p000","486.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20640","0",""
"1-S45-W-j26-1","TA+0p000","487.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20622","0",""
"1-S45-W-j26-1","TA+0p000","488.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20642","0",""
"1-S45-W-j26-1","TA+0p000","489.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20644","0",""
"1-S45-W-j26-1","TA+0p000","49.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20581","1",""
"1-S45-W-j26-1","TA+0p000","490.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20646","0",""
"1-S45-W-j26-1","TA+0p000","491.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20648","0",""
"1-S45-W-j26-1","TA+0p000","492.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20650","0",""
"1-S45-W-j26-1","TA+0p000","493.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20538","0",""
"1-S45-W-j26-1","TA+0p000","494.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20652","0",""
"1-S45-W-j26-1","TA+0p000","495.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20654","0",""
"1-S45-W-j26-1","TA+0p000","496.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20570","0",""
"1-S45-W-j26-1","TA+0p000","497.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20548","0",""
"1-S45-W-j26-1","TA+0p000","498.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20554","0",""
"1-S45-W-j26-1","TA+0p000","499.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20550","0",""
"1-S45-W-j26-1","TA+c4","5.TA.1-S45-W-j26-1.2.R","1-S45-W-j26-1.2.R","Wien Heiligenstadt","S 20803","1",""
"1-S45-W-j26-1","TA+0p000","50.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20577","1",""
"1-S45-W-j26-1","TA+0p000","500.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20578","0",""
"1-S45-W-j26-1","TA+0p000","501.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20564","0",""
"1-S45-W-j26-1","TA+c4","502.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20512","0",""
"1-S45-W-j26-1","TA+c4","503.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20514","0",""
"1-S45-W-j26-1","TA+c4","504.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20516","0",""
"1-S45-W-j26-1","TA+c4","505.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20518","0",""
"1-S45-W-j26-1","TA+c4","506.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20520","0",""
"1-S45-W-j26-1","TA+c4","507.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20522","0",""
"1-S45-W-j26-1","TA+c4","508.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20526","0",""
"1-S45-W-j26-1","TA+c4","509.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20528","0",""
"1-S45-W-j26-1","TA+0p000","51.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20545","1",""
"1-S45-W-j26-1","TA+0p000","510.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20536","0",""
"1-S45-W-j26-1","TA+0p000","511.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20532","0",""
"1-S45-W-j26-1","TA+c4","512.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20524","0",""
"1-S45-W-j26-1","TA+c4","513.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20530","0",""
"1-S45-W-j26-1","TA+c4","514.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20508","0",""
"1-S45-W-j26-1","TA+0p000","515.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20838","0",""
"1-S45-W-j26-1","TA+c6","516.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20840","0",""
"1-S45-W-j26-1","TA+c6","517.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20842","0",""
"1-S45-W-j26-1","TA+0p000","518.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20976","0",""
"1-S45-W-j26-1","TA+c6","519.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20846","0",""
"1-S45-W-j26-1","TA+0p000","52.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20547","1",""
"1-S45-W-j26-1","TA+ps000","520.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20990","0",""
"1-S45-W-j26-1","TA+3v000","521.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20990","0",""
"1-S45-W-j26-1","TA+0p000","522.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20986","0",""
"1-S45-W-j26-1","TA+0p000","523.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20984","0",""
"1-S45-W-j26-1","TA+c6","524.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20844","0",""
"1-S45-W-j26-1","TA+0p000","525.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20982","0",""
"1-S45-W-j26-1","TA+0p000","526.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20978","0",""
"1-S45-W-j26-1","TA+0p000","527.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20974","0",""
"1-S45-W-j26-1","TA+0p000","528.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20972","0",""
"1-S45-W-j26-1","TA+0p000","529.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20970","0",""
"1-S45-W-j26-1","TA+0p000","53.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20549","1",""
"1-S45-W-j26-1","TA+c6","530.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20968","0",""
"1-S45-W-j26-1","TA+c6","531.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20966","0",""
"1-S45-W-j26-1","TA+c6","532.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20964","0",""
"1-S45-W-j26-1","TA+c6","533.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20962","0",""
"1-S45-W-j26-1","TA+c6","534.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20960","0",""
"1-S45-W-j26-1","TA+c6","535.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20854","0",""
"1-S45-W-j26-1","TA+c6","536.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20852","0",""
"1-S45-W-j26-1","TA+c6","537.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20850","0",""
"1-S45-W-j26-1","TA+c6","538.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20848","0",""
"1-S45-W-j26-1","TA+0p000","539.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20980","0",""
"1-S45-W-j26-1","TA+0p000","54.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20551","1",""
"1-S45-W-j26-1","TA+c6","540.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20826","0",""
"1-S45-W-j26-1","TA+c6","541.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20818","0",""
"1-S45-W-j26-1","TA+c6","542.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20822","0",""
"1-S45-W-j26-1","TA+c6","543.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20810","0",""
"1-S45-W-j26-1","TA+c6","544.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20806","0",""
"1-S45-W-j26-1","TA+c6","545.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20802","0",""
"1-S45-W-j26-1","TA+c6","546.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20830","0",""
"1-S45-W-j26-1","TA+c4","547.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20800","0",""
"1-S45-W-j26-1","TA+c6","548.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20814","0",""
"1-S45-W-j26-1","TA+ps000","549.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20988","0",""
"1-S45-W-j26-1","TA+0p000","55.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20553","1",""
"1-S45-W-j26-1","TA+3v000","550.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20988","0",""
"1-S45-W-j26-1","TA+c6","551.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20834","0",""
"1-S45-W-j26-1","TA+c4","552.TA.1-S45-W-j26-1.10.H","1-S45-W-j26-1.10.H","Wien Hütteldorf","S 20510","0",""
"1-S45-W-j26-1","TA+0p000","56.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20555","1",""
"1-S45-W-j26-1","TA+0p000","57.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20557","1",""
"1-S45-W-j26-1","TA+0p000","58.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20579","1",""
"1-S45-W-j26-1","TA+0p000","59.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20559","1",""
"1-S45-W-j26-1","TA+c6","6.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20831","1",""
"1-S45-W-j26-1","TA+0p000","60.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20563","1",""
"1-S45-W-j26-1","TA+0p000","61.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20565","1",""
"1-S45-W-j26-1","TA+0p000","62.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20567","1",""
"1-S45-W-j26-1","TA+0p000","63.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20569","1",""
"1-S45-W-j26-1","TA+0p000","64.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20571","1",""
"1-S45-W-j26-1","TA+0p000","65.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20573","1",""
"1-S45-W-j26-1","TA+0p000","66.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20575","1",""
"1-S45-W-j26-1","TA+0p000","67.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20561","1",""
"1-S45-W-j26-1","TA+0p000","68.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20651","1",""
"1-S45-W-j26-1","TA+0p000","69.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20603","1",""
"1-S45-W-j26-1","TA+c4","7.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20837","1",""
"1-S45-W-j26-1","TA+0p000","70.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20599","1",""
"1-S45-W-j26-1","TA+0p000","71.TA.1-S45-W-j26-1.3.R","1-S45-W-j26-1.3.R","Wien Handelskai","S 20583","1",""
