stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:49:1425:5","zu-wl","48.18863770","16.40001214","","","Pat:49:1425","Level 0",""
"at:49:1425:6","SEV","48.18779326","16.39891619","","","Pat:49:1425","Level 0",""
"at:49:1458:0:1","Wien Weidlingau Bahnhof","48.21033685","16.21182407","","","Pat:49:1458","Level 0","1"
"at:49:1458:0:2","Wien Weidlingau Bahnhof","48.21042066","16.21177915","","","Pat:49:1458","Level 0","2"
"at:49:1458:2","Bus","48.21077984","16.21259662","","","Pat:49:1458","Level 0",""
"at:49:1458:3","Zugang","48.21054038","16.21208458","","2","Pat:49:1458","Level 0",""
"at:49:1468:0:1","Wien Westbahnhof","48.19622507","16.33679769","","","Pat:49:1468","Level 1","1"
"at:49:1468:0:15","Wien Westbahnhof","48.19677596","16.33651921","","","Pat:49:1468","Level 1","9"
"at:49:1468:0:17","Wien Westbahnhof","48.19672806","16.33653718","","","Pat:49:1468","Level 1","8"
"at:49:1468:0:2","Wien Westbahnhof","48.19691967","16.33643836","","","Pat:49:1468","Level 1","11"
"at:49:1468:0:20","Wien Westbahnhof","48.19659632","16.33660904","","","Pat:49:1468","Level 1","6"
"at:49:1468:0:24","Wien Westbahnhof","48.19650051","16.33665396","","","Pat:49:1468","Level 1","5"
"at:49:1468:0:25","Wien Westbahnhof","48.19645860","16.33667193","","","Pat:49:1468","Level 1","4"
"at:49:1468:0:28","Wien Westbahnhof","48.19636878","16.33673481","","","Pat:49:1468","Level 1","3"
"at:49:1468:0:29","Wien Westbahnhof","48.19632087","16.33674379","","","Pat:49:1468","Level 1","2"
"at:49:1468:0:30","Wien Westbahnhof","48.19686578","16.33645633","","","Pat:49:1468","Level 1","10"
"at:49:1468:10","ZG-Mitte","48.19588974","16.33948365","","3","Pat:49:1468","Level -2",""
"at:49:1468:11","ZG-Ost","48.19594363","16.34011247","","3","Pat:49:1468","Level -1",""
"at:49:1468:12","AG U6","48.19699152","16.33914229","","3","Pat:49:1468","Level 0",""
"at:49:1468:13","Mariahilfer Str.","48.19566219","16.33837872","","2","Pat:49:1468","Level 0",""
"at:49:1468:14","Kaiserstr.","48.19617716","16.34059756","","2","Pat:49:1468","Level 0",""
"at:49:1468:15","Gerstnerstr.","48.19589572","16.33696837","","","Pat:49:1468","Level 0",""
"at:49:1468:16","Felberstr.","48.19724302","16.33714803","","","Pat:49:1468","Level 0",""
"at:49:1468:17","Chr.-Broda-Platz","48.19590770","16.34064248","","2","Pat:49:1468","Level 0",""
"at:49:1468:18","Kassenhalle","48.19686578","16.33772295","","3","Pat:49:1468","Level 0",""
"at:49:1468:19","B+R","48.19729092","16.33814516","","3","Pat:49:1468","Level 0",""
"at:49:1468:2","U3","48.19589572","16.33836974","","","Pat:49:1468","Level -3",""
"at:49:1468:20","ZG-Westbahnhof","48.19635081","16.33803736","","3","Pat:49:1468","Level -1",""
"at:49:1468:21","Europaplatz","48.19685979","16.33806431","","2","Pat:49:1468","Level 0",""
"at:49:1468:3","U6","48.19678794","16.33923212","","","Pat:49:1468","Level -1",""
"at:49:1468:4","Straßenbahn 5","48.19678794","16.33945670","","","Pat:49:1468","Level 0",""
"at:49:1468:5","Straßenbahn 6,18","48.19690171","16.33887280","","","Pat:49:1468","Level 0",""
"at:49:1468:6","Straßenbahn 9","48.19726697","16.33895365","","","Pat:49:1468","Level 0",""
"at:49:1468:7","Straßenbahn 52,60","48.19651249","16.33908839","","","Pat:49:1468","Level 0",""
"at:49:1468:8","Flixbus","48.19776396","16.33721990","","","Pat:49:1468","Level 0",""
"at:49:1468:9","Nachtbus","48.19714122","16.33819008","","","Pat:49:1468","Level 0",""
"at:49:1482:0:1","Wien Wolf in der Au","48.20465548","16.23627621","","","Pat:49:1482","Level -1","1"
"at:49:1482:0:4","Wien Wolf in der Au","48.20481713","16.23647384","","","Pat:49:1482","Level -1","2"
"at:49:1482:2","Bus","48.20473930","16.23651875","","","Pat:49:1482","Level 0",""
"at:49:1482:3","Zugang","48.20464950","16.23619536","","2","Pat:49:1482","Level 0",""
"at:49:1482:4","P+R","48.20441001","16.23644689","","3","Pat:49:1482","Level 0",""
"at:49:1482:5","Zugang Nord","48.20481114","16.23657265","","2","Pat:49:1482","Level 0",""
"at:49:1519:0:1","Wien Zentralfriedhof","48.15392632","16.42626091","","","Pat:49:1519","Level 0","1"
"at:49:1519:0:3","Wien Zentralfriedhof","48.15390834","16.42618904","","","Pat:49:1519","Level 0","2"
"at:49:1519:2","Bus","48.15351281","16.42686278","","","Pat:49:1519","Level 0",""
"at:49:1519:3","Zugang 2","48.15351880","16.42646752","","2","Pat:49:1519","Level 0",""
"at:49:1519:4","Untergeschoß","48.15361469","16.42642261","","3","Pat:49:1519","Level -1",""
"at:49:1519:5","Zugang 1","48.15479529","16.42566802","","2","Pat:49:1519","Level 0",""
"at:49:166:0:3","Wien Breitensee","48.19778791","16.30662328","","","Pat:49:166","Level -1","1"
"at:49:166:0:7","Wien Breitensee","48.19775797","16.30649752","","","Pat:49:166","Level -1","2"
"at:49:166:2","49","48.19897349","16.30701854","","","Pat:49:166","Level 0",""
"at:49:166:4","Hütteldorfer Str.","48.19832681","16.30630887","","2","Pat:49:166","Level 0",""
"at:49:166:5","Märzstraße","48.19695560","16.30727905","","2","Pat:49:166","Level 0",""
"at:49:166:6","Hütteldorfer Str.","48.19891960","16.30703650","","","Pat:49:166","Level 0",""
"at:49:1705:0:2","Wien Handelskai","48.24201880","16.38523485","","","Pat:49:1705","Level 1","1"
"at:49:1705:0:4","Wien Handelskai","48.24194701","16.38532468","","","Pat:49:1705","Level 1","2"
"at:49:1705:0:5","Wien Handelskai","48.24210256","16.38591757","","","Pat:49:1705","Level 0","11"
"at:49:1705:0:8","Wien Handelskai","48.24216239","16.38606130","","","Pat:49:1705","Level 0","12"
"at:49:1705:2","Bus","48.24112140","16.38388738","","","Pat:49:1705","Level 0",""
"at:49:1705:4","Engerthstraße","48.24165386","16.38492942","","2","Pat:49:1705","Level 0",""
"at:49:1705:6","U6-H","48.24178548","16.38560316","","","Pat:49:1705","Level 1",""
"at:49:1705:7","Donaupromenade","48.24215641","16.38631283","","2","Pat:49:1705","Level 0",""
"at:49:1705:8","B+R","48.24141455","16.38432755","","3","Pat:49:1705","Level 0",""
"at:49:1705:9","Zugang neu","48.24139660","16.38392331","","2","Pat:49:1705","Level 0",""
"at:49:176:0:4","Wien Brünner Straße","48.26789320","16.40339878","","","Pat:49:176","Level 1","1"
"at:49:176:0:8","Wien Brünner Straße","48.26793506","16.40346167","","","Pat:49:176","Level 1","2"
"at:49:176:2","31","48.26856890","16.40407252","","","Pat:49:176","Level 0",""
"at:49:176:3","Zu","48.26746865","16.40391981","","2","Pat:49:176","Level 0",""
"at:49:176:4","P+R","48.26867653","16.40513253","","3","Pat:49:176","Level 0",""
"at:49:176:5","Zu_G1","48.26800084","16.40316522","","2","Pat:49:176","Level 0",""
"at:49:176:6","Zu_G2","48.26809053","16.40335387","","2","Pat:49:176","Level 0",""
"at:49:1780:0:1","Wien Kaiserebersdorf","48.14595508","16.46506813","","","Pat:49:1780","Level 0","1"
"at:49:1780:0:3","Wien Kaiserebersdorf","48.14591313","16.46514898","","","Pat:49:1780","Level 0","2"
"at:49:1780:2","Zugang SO","48.14628475","16.46597543","","2","Pat:49:1780","Level 0",""
"at:49:1780:3","Bus","48.14632670","16.46639764","","","Pat:49:1780","Level 0",""
"at:49:1780:4","Zwischengeschoss","48.14650652","16.46570593","","3","Pat:49:1780","Level -1",""
"at:49:1780:5","Zugang NO","48.14661441","16.46544542","","2","Pat:49:1780","Level 0",""
"at:49:1780:6","P+R","48.14564340","16.46507711","","3","Pat:49:1780","Level 0",""
"at:49:1780:7","Bus 71B","48.14704596","16.46450219","","","Pat:49:1780","Level 0",""
"at:49:288:0:14","Wien Erzherzog-Karl-Straße","48.23010596","16.45366851","","","Pat:49:288","Level 0","3"
"at:49:288:0:15","Wien Erzherzog-Karl-Straße","48.23007604","16.45374037","","","Pat:49:288","Level 0","4"
"at:49:288:0:7","Wien Erzherzog-Karl-Straße","48.23028548","16.45320138","","","Pat:49:288","Level 0","1"
"at:49:288:2","Oberfläche Bus","48.22935795","16.45347088","","","Pat:49:288","Level 0",""
"at:49:288:3","Tiefgeschoß","48.22963920","16.45307562","","","Pat:49:288","Level -1",""
"at:49:288:4","Zugang","48.22947165","16.45352478","","2","Pat:49:288","Level 0",""
"at:49:288:5","Neurathgasse","48.22996833","16.45336308","","2","Pat:49:288","Level 0",""
"at:49:334:0:20","Wien Floridsdorf","48.25641702","16.39979654","","","Pat:49:334","Level 1","1"
"at:49:334:0:23","Wien Floridsdorf","48.25637515","16.39993129","","","Pat:49:334","Level 1","2"
"at:49:334:0:24","Wien Floridsdorf","48.25629740","16.40016485","","","Pat:49:334","Level 1","4"
"at:49:334:0:25","Wien Floridsdorf","48.25626151","16.40027265","","","Pat:49:334","Level 1","5"
"at:49:334:0:5","Wien Floridsdorf","48.25633926","16.40003909","","","Pat:49:334","Level 1","3"
"at:49:334:10","Kassenhalle","48.25641702","16.40002112","","3","Pat:49:334","Level 0",""
"at:49:334:3","U6","48.25629740","16.40046129","","","Pat:49:334","Level -1",""
"at:49:334:4","26","48.25719454","16.40083859","","","Pat:49:334","Level 0",""
"at:49:334:5","31","48.25715267","16.39927552","","","Pat:49:334","Level 0",""
"at:49:334:6","Bus Ankunft","48.25639309","16.40064096","","","Pat:49:334","Level 0",""
"at:49:334:7","Franz-Jonas-Pl.","48.25653664","16.39949111","","2","Pat:49:334","Level 0",""
"at:49:334:8","Franklinstraße","48.25620170","16.40046129","","2","Pat:49:334","Level 0",""
"at:49:345:0:12","Wien Franz-Josefs-Bahnhof","48.22674282","16.36091745","","","Pat:49:345","Level 0","2"
"at:49:345:0:13","Wien Franz-Josefs-Bahnhof","48.22676676","16.36104322","","","Pat:49:345","Level 0","3"
"at:49:345:0:14","Wien Franz-Josefs-Bahnhof","48.22677872","16.36112407","","","Pat:49:345","Level 0","4"
"at:49:345:0:15","Wien Franz-Josefs-Bahnhof","48.22679069","16.36123187","","","Pat:49:345","Level 0","5"
"at:49:345:0:5","Wien Franz-Josefs-Bahnhof","48.22711984","16.36071983","","","Pat:49:345","Level 0","1"
"at:49:345:2","Tram","48.22568356","16.36121390","","","Pat:49:345","Level 0",""
"at:49:345:3","Nachtbus","48.22519283","16.36173492","","","Pat:49:345","Level 0",""
"at:49:345:4","Zugang","48.22649147","16.36111508","","2","Pat:49:345","Level 0",""
"at:49:393:0:4","Wien Gersthof","48.23084798","16.32915303","","","Pat:49:393","Level 1","1"
"at:49:393:0:9","Wien Gersthof","48.23084199","16.32903625","","","Pat:49:393","Level 1","2"
"at:49:393:2","EV41R","48.22971700","16.32976388","","","Pat:49:393","Level 0",""
"at:49:393:3","40","48.23166179","16.32900031","","","Pat:49:393","Level 0",""
"at:49:393:4","10A-H","48.23110529","16.32862302","","","Pat:49:393","Level 0",""
"at:49:393:5","Zu Bahn","48.23084199","16.32909014","","2","Pat:49:393","Level 0",""
"at:49:393:6","42A","48.23011793","16.32917099","","","Pat:49:393","Level 0",""
"at:49:460:0:1","Wien Hadersdorf","48.21038474","16.22226249","","","Pat:49:460","Level 1","1"
"at:49:460:0:4","Wien Hadersdorf","48.21044460","16.22226249","","","Pat:49:460","Level 1","2"
"at:49:460:2","Bus","48.21030093","16.22461608","","","Pat:49:460","Level 0",""
"at:49:460:3","Zu J-Prokop-Str","48.21027698","16.22221758","","2","Pat:49:460","Level 0",""
"at:49:460:4","Zu Bahnstr","48.21058827","16.22224452","","2","Pat:49:460","Level 0",""
"at:49:460:5","Zwischengeschoss","48.21040270","16.22223554","","3","Pat:49:460","Level -1",""
"at:49:465:0:3","Wien Haidestraße","48.17862929","16.42622498","","","Pat:49:465","Level 1","1"
"at:49:465:0:7","Wien Haidestraße","48.17866523","16.42608125","","","Pat:49:465","Level 1","2"
"at:49:465:2","Bus","48.17937804","16.42714126","","","Pat:49:465","Level 0",""
"at:49:465:3","Zugang","48.17944992","16.42666515","","2","Pat:49:465","Level 0",""
"at:49:484:0:10","Wien Geiselbergstraße","48.17561620","16.40709086","","","Pat:49:484","Level 1","2"
"at:49:484:0:7","Wien Geiselbergstraße","48.17559823","16.40722561","","","Pat:49:484","Level 1","1"
"at:49:484:2","Tram","48.17471164","16.40613865","","","Pat:49:484","Level 0",""
"at:49:484:3","Bus","48.17468169","16.40664170","","","Pat:49:484","Level 0",""
"at:49:484:4","ZG-Bahn","48.17498121","16.40703696","","3","Pat:49:484","Level 0",""
"at:49:484:5","zu-6","48.17489135","16.40701001","","2","Pat:49:484","Level 0",""
"at:49:484:6","ZG-Nord","48.17640094","16.40750409","","2","Pat:49:484","Level 0",""
"at:49:491:0:10","Wien Heiligenstadt","48.24897017","16.36574141","","","Pat:49:491","Level 1","4"
"at:49:491:0:15","Wien Heiligenstadt","48.24900606","16.36560666","","","Pat:49:491","Level 1","3"
"at:49:491:0:2","Wien Heiligenstadt","48.24902999","16.36551683","","","Pat:49:491","Level 1","2"
"at:49:491:0:4","Wien Heiligenstadt","48.24905990","16.36540005","","","Pat:49:491","Level 1","1"
"at:49:491:10","Bau1","48.25060917","16.36530123","","","Pat:49:491","Level 0",""
"at:49:491:11","Bau2","48.24792932","16.36421427","","","Pat:49:491","Level 0",""
"at:49:491:12","Sonderzüge","48.24910177","16.36591209","","","Pat:49:491","Level 1",""
"at:49:491:4","U4-H","48.24873688","16.36601090","","","Pat:49:491","Level 1",""
"at:49:491:5","U4-R","48.24876679","16.36591209","","","Pat:49:491","Level 1",""
"at:49:491:6","Bus","48.24928721","16.36478021","","","Pat:49:491","Level 0",""
"at:49:491:7","12.-Februar-Platz","48.24916159","16.36521140","","2","Pat:49:491","Level 0",""
"at:49:491:8","P+R","48.24821047","16.36679244","","3","Pat:49:491","Level 0",""
"at:49:491:9","Muthgasse","48.24867706","16.36703498","","2","Pat:49:491","Level 0",""
"at:49:505:0:5","Wien Hernals","48.22292460","16.31425896","","","Pat:49:505","Level 1","1"
"at:49:505:0:8","Wien Hernals","48.22297248","16.31418709","","","Pat:49:505","Level 1","2"
"at:49:505:2","Tram","48.22352907","16.31517524","","","Pat:49:505","Level 0",""
"at:49:505:3","445","48.22303832","16.31628017","","","Pat:49:505","Level 0",""
"at:49:505:4","Zu Bahnhof","48.22325377","16.31497761","","2","Pat:49:505","Level 0",""
"at:49:511:0:4","Wien Hetzendorf","48.16650996","16.31505846","","","Pat:49:511","Level 1","1"
"at:49:511:0:8","Wien Hetzendorf","48.16656389","16.31499558","","","Pat:49:511","Level 1","2"
"at:49:511:2","62","48.16581495","16.31377387","","","Pat:49:511","Level 0",""
"at:49:511:3","Böhringer Ingelh.","48.16733079","16.31635203","","2","Pat:49:511","Level 0",""
"at:49:511:5","Hetzendorfer Str.","48.16586288","16.31385472","","2","Pat:49:511","Level 0",""
"at:49:511:6","Altmannsdorfer S.","48.16677958","16.31594779","","2","Pat:49:511","Level 0",""
"at:49:532:0:1","Wien Hirschstetten","48.23268502","16.46911055","","","Pat:49:532","Level 1","1"
"at:49:532:0:6","Wien Hirschstetten","48.23274486","16.46911055","","","Pat:49:532","Level 1","2"
"at:49:532:2","Bus","48.23290043","16.46794274","","","Pat:49:532","Level 0",""
"at:49:532:3","Hirschstettner Str.","48.23266707","16.46814037","","2","Pat:49:532","Level 0",""
"at:49:532:4","Guido-Lammer-G.","48.23277477","16.47024243","","2","Pat:49:532","Level 0",""
"at:49:560:0:10","Wien Hütteldorf","48.19750049","16.26094395","","","Pat:49:560","Level 2","3"
"at:49:560:0:12","Wien Hütteldorf","48.19762025","16.26101581","","","Pat:49:560","Level 2","1"
"at:49:560:0:13","Wien Hütteldorf","48.19734481","16.26241718","","","Pat:49:560","Level 2","11"
"at:49:560:0:6","Wien Hütteldorf","48.19729092","16.26080920","","","Pat:49:560","Level 2","6"
"at:49:560:0:7","Wien Hütteldorf","48.19734481","16.26084513","","","Pat:49:560","Level 2","5"
"at:49:560:0:8","Wien Hütteldorf","48.19741666","16.26089903","","","Pat:49:560","Level 2","4"
"at:49:560:10","Steg","48.19642866","16.26073733","","3","Pat:49:560","Level 1",""
"at:49:560:11","P+R","48.19604543","16.26384551","","3","Pat:49:560","Level 3",""
"at:49:560:13","Hadikgasse","48.19675800","16.26071937","","2","Pat:49:560","Level 0",""
"at:49:560:14","Keißlergasse","48.19748852","16.26168955","","2","Pat:49:560","Level 0",""
"at:49:560:15","Kassenhalle","48.19765618","16.26124039","","3","Pat:49:560","Level 1",""
"at:49:560:16","Zu Barrierefrei","48.19775797","16.26083615","","2","Pat:49:560","Level 0",""
"at:49:560:17","Hackinger Kai","48.19617716","16.26044089","","2","Pat:49:560","Level 0",""
"at:49:560:4","U4","48.19700949","16.26072835","","","Pat:49:560","Level 2",""
"at:49:560:5","Busbahnhof","48.19788970","16.26133921","","","Pat:49:560","Level 0",""
"at:49:560:6","Lilienberggasse","48.19609932","16.26047682","","","Pat:49:560","Level 0",""
"at:49:560:7","Keißlergasse","48.19773402","16.26125836","","2","Pat:49:560","Level 0",""
"at:49:560:8","ZG","48.19721308","16.26088106","","3","Pat:49:560","Level -1",""
"at:49:560:9","U4E","48.19645860","16.26124039","","","Pat:49:560","Level 0",""
"at:49:582:0:1","Wien Blumental","48.13900771","16.36934365","","","Pat:49:582","Level 0","1"
"at:49:582:0:2","Wien Blumental","48.13902569","16.36927179","","","Pat:49:582","Level 0","2"
"at:49:582:2","Bus","48.13845020","16.37072706","","","Pat:49:582","Level 0",""
"at:49:582:3","Zugang","48.13854012","16.36942450","","2","Pat:49:582","Level 0",""
"at:49:591:0:2","Wien Jedlersdorf","48.27328654","16.39677820","","","Pat:49:591","Level 1","1"
"at:49:591:0:4","Wien Jedlersdorf","48.27332241","16.39684108","","","Pat:49:591","Level 1","2"
"at:49:591:2","Bus","48.27306531","16.39714651","","","Pat:49:591","Level 0",""
"at:49:591:3","Zu Karl-Gramm","48.27469756","16.39477496","","2","Pat:49:591","Level 0",""
"at:49:723:0:2","Wien Krottenbachstraße","48.24002654","16.34055265","","","Pat:49:723","Level -1","1"
"at:49:723:0:4","Wien Krottenbachstraße","48.24011030","16.34056163","","","Pat:49:723","Level -1","2"
"at:49:723:2","Bus","48.24045731","16.34115452","","","Pat:49:723","Level 0",""
"at:49:723:3","Obkirchergasse","48.23998466","16.34131622","","2","Pat:49:723","Level 0",""
"at:49:723:4","Krottenbachstr.","48.24020603","16.34111859","","2","Pat:49:723","Level 0",""
"at:49:743:0:1","Wien Mitte-Landstraße","48.20730766","16.38547739","","","Pat:49:743","Level -1","5"
"at:49:743:0:10","Wien Mitte-Landstraße","48.20568524","16.38420179","","","Pat:49:743","Level -1","1"
"at:49:743:0:14","Wien Mitte-Landstraße","48.20564932","16.38433653","","","Pat:49:743","Level -1","2"
"at:49:743:0:15","Wien Mitte-Landstraße","48.20558346","16.38457908","","","Pat:49:743","Level -1","4"
"at:49:743:0:5","Wien Mitte-Landstraße","48.20563136","16.38442637","","","Pat:49:743","Level -1","3"
"at:49:743:10","ZG West-2","48.20615222","16.38452518","","3","Pat:49:743","Level -2",""
"at:49:743:11","ZG Ost","48.20540984","16.38680690","","3","Pat:49:743","Level -1",""
"at:49:743:12","ZG West-1","48.20601452","16.38492942","","3","Pat:49:743","Level -1",""
"at:49:743:14","Center Wien Mitte","48.20555353","16.38412992","","2","Pat:49:743","Level 0",""
"at:49:743:15","Gigergasse","48.20659524","16.38420179","","2","Pat:49:743","Level 0",""
"at:49:743:16","Gigergasse","48.20733760","16.38473179","","2","Pat:49:743","Level 0",""
"at:49:743:17","Bahnhofshalle","48.20625399","16.38447128","","3","Pat:49:743","Level 0",""
"at:49:743:18","74A","48.20614024","16.38435450","","","Pat:49:743","Level 0",""
"at:49:743:3","U3","48.20577504","16.38557621","","","Pat:49:743","Level -3",""
"at:49:743:4","U4","48.20658925","16.38464196","","","Pat:49:743","Level -1",""
"at:49:743:5","O","48.20581695","16.38549536","","","Pat:49:743","Level 0",""
"at:49:743:6","Landstr. Hauptstr","48.20619412","16.38447128","","2","Pat:49:743","Level 0",""
"at:49:743:7","Stadtpark","48.20431422","16.38369873","","2","Pat:49:743","Level 0",""
"at:49:743:8","Marxergasse","48.20755312","16.38590859","","2","Pat:49:743","Level 0",""
"at:49:743:9","Beatrixgasse","48.20545175","16.38702250","","2","Pat:49:743","Level 0",""
"at:49:769:0:3","Wien Leopoldau","48.27772276","16.44994050","","","Pat:49:769","Level 0","1"
"at:49:769:0:8","Wien Leopoldau","48.27764504","16.44997643","","","Pat:49:769","Level 0","2"
"at:49:769:10","Adolf-Loos-Gasse","48.27762710","16.45338105","","2","Pat:49:769","Level 0",""
"at:49:769:11","Zwischengeschoss","48.27777656","16.45306664","","3","Pat:49:769","Level -1",""
"at:49:769:12","Zwischengeschoss","48.27673630","16.44649097","","3","Pat:49:769","Level -1",""
"at:49:769:13","Großfeldsiedlung","48.27650911","16.44651792","","2","Pat:49:769","Level 0",""
"at:49:769:14","Nordrandsiedlung","48.27697544","16.44627537","","2","Pat:49:769","Level 0",""
"at:49:769:15","B+R","48.27707110","16.45111729","","2","Pat:49:769","Level 0",""
"at:49:769:16","Bahn","48.27704121","16.44875472","","","Pat:49:769","Level 0",""
"at:49:769:2","Möllplatz","48.27759721","16.44879066","","","Pat:49:769","Level 0",""
"at:49:769:3","29A","48.27690370","16.45063220","","","Pat:49:769","Level 0",""
"at:49:769:4","32A","48.27824288","16.45171018","","","Pat:49:769","Level 0",""
"at:49:769:5","Zwischengeschoss","48.27750155","16.45068610","","3","Pat:49:769","Level -1",""
"at:49:769:6","Thayagasse","48.27794396","16.45052440","","2","Pat:49:769","Level 0",""
"at:49:769:7","Schererstraße","48.27708904","16.45093763","","2","Pat:49:769","Level 0",""
"at:49:769:8","U-Bahn","48.27753742","16.45185391","","","Pat:49:769","Level 0",""
"at:49:769:9","P+R","48.27771080","16.45308460","","3","Pat:49:769","Level 1",""
"at:49:788:0:12","Wien Liesing","48.13469135","16.28419235","","","Pat:49:788","Level 0","2"
"at:49:788:0:13","Wien Liesing","48.13467936","16.28429116","","","Pat:49:788","Level 0","3"
"at:49:788:0:8","Wien Liesing","48.13467936","16.28407557","","","Pat:49:788","Level 0","1"
"at:49:788:10","Karl-Sarg-Gasse","48.13456545","16.28477625","","2","Pat:49:788","Level 0",""
"at:49:788:2","Bus","48.13492516","16.28339285","","","Pat:49:788","Level 0",""
"at:49:788:3","P+R","48.13548271","16.28384200","","3","Pat:49:788","Level 0",""
"at:49:788:5","ZG Unterführung","48.13457145","16.28422828","","3","Pat:49:788","Level -1",""
"at:49:788:6","zu Bahnhof","48.13429567","16.28398573","","2","Pat:49:788","Level 0",""
"at:49:788:8","ZG-PR","48.13533883","16.28403065","","3","Pat:49:788","Level 1",""
"at:49:788:9","Autobus Bahnhof","48.13479327","16.28347369","","2","Pat:49:788","Level 0",""
"at:49:849:0:13","Wien Matzleinsdorfer Platz","48.18013277","16.35796200","","","Pat:49:849","Level 1","2"
"at:49:849:0:5","Wien Matzleinsdorfer Platz","48.18022861","16.35790810","","","Pat:49:849","Level 1","1"
"at:49:849:13","Zu MP Ost","48.18116302","16.35895014","","2","Pat:49:849","Level 0",""
"at:49:849:14","Zu Evang Frdh","48.17982130","16.35960591","","2","Pat:49:849","Level 0",""
"at:49:849:15","Lift 1865","48.18113906","16.36001016","","2","Pat:49:849","Level 0",""
"at:49:849:16","Zu SB","48.18045622","16.35898608","","2","Pat:49:849","Level 0",""
"at:49:849:17","ZG SB","48.18036638","16.35865370","","3","Pat:49:849","Level 0",""
"at:49:849:18","Zu  Äuß Gürtel","48.18080962","16.35959693","","2","Pat:49:849","Level 0",""
"at:49:849:19","1865","48.18089348","16.35936337","","","Pat:49:849","Level -2",""
"at:49:849:2","618","48.18055206","16.35867167","","","Pat:49:849","Level -2",""
"at:49:849:20","665","48.18054008","16.35920167","","","Pat:49:849","Level -2",""
"at:49:849:21","Halbstock","48.18038435","16.35846505","","3","Pat:49:849","Level -1",""
"at:49:849:3","14A","48.18047419","16.35915676","","","Pat:49:849","Level 0",""
"at:49:849:4","N62-R","48.17884493","16.35856387","","","Pat:49:849","Level 0",""
"at:49:849:5","N6","48.18042029","16.35757572","","","Pat:49:849","Level 0",""
"at:49:849:6","ZG","48.18088150","16.35900404","","3","Pat:49:849","Level -3",""
"at:49:849:7","Lift 618","48.18048617","16.35867167","","2","Pat:49:849","Level 0",""
"at:49:849:8","Lift ZG","48.18066587","16.35911184","","2","Pat:49:849","Level 0",""
"at:49:849:9","N62-H","48.17858137","16.35790810","","","Pat:49:849","Level 0",""
"at:49:910:0:4","Wien Aspern Nord","48.23472543","16.50473773","","","Pat:49:910","Level 0","1"
"at:49:910:0:7","Wien Aspern Nord","48.23478527","16.50472875","","","Pat:49:910","Level 0","2"
"at:49:910:2","U-Bahn","48.23449806","16.50437841","","","Pat:49:910","Level 0",""
"at:49:910:3","Bus Süd","48.23403733","16.50501621","","","Pat:49:910","Level 0",""
"at:49:910:4","Mayredergasse","48.23458781","16.50361484","","2","Pat:49:910","Level 0",""
"at:49:910:5","Bus Nord","48.23561697","16.50436044","","","Pat:49:910","Level 0",""
"at:49:910:6","Verteilerebene","48.23440831","16.50448620","","3","Pat:49:910","Level 1",""
"at:49:910:7","Ostbahnbegleitstr","48.23410315","16.50452214","","2","Pat:49:910","Level 0",""
"at:49:910:8","Linie 27","48.23379200","16.50504316","","","Pat:49:910","Level 0",""
"at:49:94:0:4","Wien Atzgersdorf","48.14701599","16.28865697","","","Pat:49:94","Level 1","1"
"at:49:94:0:8","Wien Atzgersdorf","48.14704596","16.28850426","","","Pat:49:94","Level 1","2"
"at:49:94:2","66A","48.14774722","16.28871986","","","Pat:49:94","Level 0",""
"at:49:94:3","66AK","48.14654248","16.28788442","","","Pat:49:94","Level 0",""
"at:49:94:4","Endresstraße","48.14765732","16.28899833","","2","Pat:49:94","Level 0",""
"at:49:94:5","Knotzenbachgasse","48.14642260","16.28815392","","2","Pat:49:94","Level 0",""
"at:49:948:0:6","Wien Nußdorf","48.26020881","16.36760990","","","Pat:49:948","Level 1","1"
"at:49:948:0:8","Wien Nußdorf","48.26023273","16.36772668","","","Pat:49:948","Level 1","2"
"at:49:948:0:9","Wien Nußdorf","48.26023871","16.36779855","","","Pat:49:948","Level 1","3"
"at:49:948:2","Tram","48.26010714","16.36724159","","","Pat:49:948","Level 0",""
"at:49:948:3","Heiligenst.Str.","48.26028057","16.36746617","","2","Pat:49:948","Level 0",""
"at:49:959:0:4","Wien Oberdöbling","48.24409474","16.34409201","","","Pat:49:959","Level -1","1"
"at:49:959:0:8","Wien Oberdöbling","48.24412465","16.34398421","","","Pat:49:959","Level -1","2"
"at:49:959:2","38","48.24463914","16.34445134","","","Pat:49:959","Level 0",""
"at:49:959:4","Billrothstr.","48.24454342","16.34437049","","2","Pat:49:959","Level 0",""
"at:49:981:0:12","Wien Ottakring","48.21181546","16.31112384","","","Pat:49:981","Level 1","2"
"at:49:981:0:4","Wien Ottakring","48.21179750","16.31123164","","","Pat:49:981","Level 1","1"
"at:49:981:10","B+R","48.21189328","16.31151910","","3","Pat:49:981","Level 0",""
"at:49:981:11","Hasnerstraße","48.21140839","16.31144723","","2","Pat:49:981","Level 0",""
"at:49:981:12","Huttengasse 45A","48.21199504","16.31091723","","","Pat:49:981","Level 0",""
"at:49:981:13","U3-E","48.21152812","16.31158198","","","Pat:49:981","Level 1",""
"at:49:981:2","U3-A","48.21155206","16.31143825","","","Pat:49:981","Level 1",""
"at:49:981:3","Thaliastraße","48.21268943","16.31158198","","","Pat:49:981","Level 0",""
